gene_id,tot_exon_len,HOG,scaf_name,scaf_len,M_F_mode,chr_soft,chr_hard,Tps_SF_HD_Md_Re1,Tps_SF_HD_Md_Re2,Tps_SF_HD_Md_Re3,Tps_SF_LG_Md_Re1,Tps_SF_LG_Md_Re2,Tps_SF_LG_Md_Re3,Tps_SF_RT_Md_Re1,Tps_SF_RT_Md_Re2,Tps_SF_RT_Md_Re3,Tps_SF_WB_Md_Re1,Tps_SF_WB_Md_Re2,Tps_SF_WB_Md_Re3,Tps_SM_HD_Md_Re1,Tps_SM_HD_Md_Re2,Tps_SM_HD_Md_Re3,Tps_SM_LG_Md_Re1,Tps_SM_LG_Md_Re2,Tps_SM_LG_Md_Re3,Tps_SM_RT_Md_Re1,Tps_SM_RT_Md_Re2,Tps_SM_RT_Md_Re3,Tps_SM_WB_Md_Re1,Tps_SM_WB_Md_Re2,Tps_SM_WB_Md_Re3,lg_pos,gene_rel_midpoint,multi_lg,all_lg
TPS_07158,576,NA,1_Tps_b3v08_scaf004504,51768,0.0303013669970907,A,A,2,8,4,4,2,10,2,2,8,14,19,22,9,11,7,2,2,3,15,13,12,10,10,7,NA,NA,NA,NA
TPS_07159,648,NA,1_Tps_b3v08_scaf006270,35952,0.0356326550229872,A,A,0,1,0,0,0,0,37,1,2,1,0,0,0,0,0,0,0,0,4,7,7,0,0,0,NA,NA,NA,NA
TPS_07160,514,NA,1_Tps_b3v08_scaf006270,35952,0.0356326550229872,A,A,5,5,10,11,12,14,2,15,3,18,0,5,18,15,2,16,6,3,16,9,3,22,4,20,NA,NA,NA,NA
TPS_07161,484,NA,1_Tps_b3v08_scaf002950,74172,-0.97829545336146,X,X,4,2,2,2,0,6,8,1,0,21,9,7,5,2,5,1,0,4,1,0,1,5,15,10,NA,NA,NA,NA
TPS_07162,903,NA,1_Tps_b3v08_scaf002950,74172,-0.97829545336146,X,X,29,22,39,5,3,49,10,8,6,24,29,15,49,68,52,2,2,3,0,0,1,15,24,19,NA,NA,NA,NA
TPS_07163,495,NA,1_Tps_b3v08_scaf002950,74172,-0.97829545336146,X,X,33,19,49,5,3,57,13,8,7,20,29,17,38,51,54,3,2,3,2,2,0,20,22,24,NA,NA,NA,NA
TPS_07164,2636,HOG_2394,1_Tps_b3v08_scaf006275,35928,0.0385512341118794,A,A,180,186,243,200,241,305,1051,890,1049,245,231,219,279,238,246,279,232,215,718,805,1128,193,244,261,NA,NA,NA,NA
TPS_07165,694,HOG_316,1_Tps_b3v08_scaf006275,35928,0.0385512341118794,A,A,284,202,280,234,278,342,394,270,281,186,136,205,301,326,233,265,253,216,258,322,344,198,155,279,NA,NA,NA,NA
TPS_07166,354,NA,1_Tps_b3v08_scaf010642,15671,0.0958324843736436,A,A,3,2,6,5,6,8,30,28,19,10,9,9,7,11,8,6,11,2,28,31,32,6,5,12,NA,NA,NA,NA
TPS_07167,2997,NA,1_Tps_b3v08_scaf010642,15671,0.0958324843736436,A,A,814,640,870,688,734,1071,870,843,856,833,710,689,1098,1116,1007,1139,1004,1092,1466,1580,1602,892,1052,1373,NA,NA,NA,NA
TPS_07168,693,HOG_4813,1_Tps_b3v08_scaf003957,58601,-0.026077697834855,A,A,2518,1825,2069,3465,2357,3158,484,132,123,1351,241,975,47554,37932,51099,34612,34270,41416,183,231,538,10583,3420,10793,lg1,18898655,NO,lg1
TPS_07169,903,NA,1_Tps_b3v08_scaf003957,58601,-0.026077697834855,A,A,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,726,940,756,15,15,4,lg1,18868391,NO,lg1
TPS_07170,1077,NA,1_Tps_b3v08_scaf009002,21148,0.0634362094462917,A,A,5,11,12,4,11,13,74,32,69,35,85,38,12,10,15,11,13,11,13,18,6,14,12,13,NA,NA,NA,NA
TPS_07171,1161,HOG_16068,1_Tps_b3v08_scaf009002,21148,0.0634362094462917,A,A,7,7,16,9,12,17,91,48,72,42,107,49,13,11,10,14,8,15,18,22,8,17,26,10,NA,NA,NA,NA
TPS_07172,2535,NA,1_Tps_b3v08_scaf003549,64267,0.0301031377655628,A,A,2087,1994,2973,3174,3229,3280,332,343,286,2079,606,1567,2546,2822,1765,4279,2987,2602,2501,2668,2971,4274,2624,4673,NA,NA,NA,NA
TPS_07173,2207,HOG_23447,1_Tps_b3v08_scaf003549,64267,0.0301031377655628,A,A,47,54,97,37,60,74,25,88,64,54,3,44,58,53,55,28,29,33,365,377,419,53,203,35,NA,NA,NA,NA
TPS_07174,588,NA,1_Tps_b3v08_scaf007253,29518,0.0454893851404965,A,A,13,11,5,19,17,12,20,24,19,3,9,10,7,23,16,19,41,30,12,8,11,5,10,6,NA,NA,NA,NA
TPS_07175,546,NA,1_Tps_b3v08_scaf007253,29518,0.0454893851404965,A,A,2,5,12,10,14,10,49,23,40,14,15,18,21,20,25,21,17,8,30,24,19,15,12,19,NA,NA,NA,NA
TPS_07176,660,NA,1_Tps_b3v08_scaf007253,29518,0.0454893851404965,A,A,12,6,10,13,14,11,53,45,34,26,14,27,17,14,14,26,22,25,32,14,28,14,21,25,NA,NA,NA,NA
TPS_07177,828,NA,1_Tps_b3v08_scaf009969,17622,3.45953561438492,A,A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA
TPS_07178,1377,NA,1_Tps_b3v08_scaf009969,17622,3.45953561438492,A,A,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
TPS_07179,351,NA,1_Tps_b3v08_scaf009969,17622,3.45953561438492,A,A,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
TPS_07180,987,NA,1_Tps_b3v08_scaf009969,17622,3.45953561438492,A,A,4,0,0,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
TPS_07181,1566,NA,1_Tps_b3v08_scaf001027,139845,-0.0311030167490471,A,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,103,42,1,10,4,lg4,32565872,NO,lg4
TPS_07182,261,NA,1_Tps_b3v08_scaf001027,139845,-0.0311030167490471,A,A,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,1,lg4,32491110,NO,lg4
TPS_07183,2924,HOG_18753,1_Tps_b3v08_scaf002049,95579,-0.913231149444742,X,X,1706,1634,2042,1787,1596,2430,1399,1269,1432,1417,774,1285,2170,2825,1765,2550,1639,1551,1024,948,1093,1664,1065,3036,lgX_ordNA_scaf3350,1912758,NO,lgX_ordNA_scaf3350;lgX_ordNA_scaf2864;lgX_ordNA_scaf2537
TPS_07184,1035,NA,1_Tps_b3v08_scaf003598,63483,0.00991552926119732,A,A,0,0,0,0,0,0,0,0,1,7,9,16,0,0,0,0,0,0,30,26,20,14,23,30,lg3,94045483,NO,lg3
TPS_07185,6262,HOG_20119,1_Tps_b3v08_scaf003598,63483,0.00991552926119732,A,A,373,347,321,356,407,400,266,324,310,190,67,174,537,486,481,612,627,589,2236,2841,3901,385,464,350,lg3,94004849,NO,lg3
TPS_07186,960,NA,1_Tps_b3v08_scaf004231,54880,0.0590272896202711,A,A,1,3,9,3,0,12,6,12,10,8,26,7,3,3,7,2,4,2,5,14,7,18,1,3,NA,NA,NA,NA
TPS_07187,1362,NA,1_Tps_b3v08_scaf004231,54880,0.0590272896202711,A,A,28,22,37,26,25,53,81,78,84,52,107,45,23,59,47,26,31,42,53,69,69,110,62,20,NA,NA,NA,NA
TPS_07188,1928,HOG_21880,1_Tps_b3v08_scaf009527,19137,-0.188861995520548,A,A,221,222,214,123,146,265,792,733,699,339,247,266,364,244,227,222,127,148,1123,1049,1261,236,289,334,NA,NA,NA,NA
TPS_07189,1679,NA,1_Tps_b3v08_scaf009527,19137,-0.188861995520548,A,A,37,38,26,26,49,46,140,137,178,41,77,64,50,51,48,59,52,63,106,152,178,28,72,61,NA,NA,NA,NA
TPS_07190,2808,NA,1_Tps_b3v08_scaf003681,62399,0.00280546738242469,A,A,211,138,174,181,165,223,1043,936,929,178,194,233,211,250,219,210,224,229,979,1312,1380,173,263,217,lg1,15957206,NO,lg1
TPS_07191,3612,NA,1_Tps_b3v08_scaf001059,137590,0.0338381900646371,A,A,25,29,19,23,26,21,74,27,66,24,33,40,28,35,18,30,20,10,74,157,117,41,59,24,lg1,8995964,NO,lg1
TPS_07192,4143,NA,1_Tps_b3v08_scaf012584,11230,0.0853012805547523,A,A,474,412,702,598,604,806,1940,1352,1703,840,1247,856,646,718,606,569,647,695,3079,3339,3097,547,1011,727,NA,NA,NA,NA
TPS_07193,3251,NA,1_Tps_b3v08_scaf005703,40561,0.090822015001631,A,A,8,5,11,7,15,9,49,65,70,26,20,19,10,8,9,7,10,3,419,510,386,23,108,18,lg4,109733172,NO,lg4
TPS_07194,3144,NA,1_Tps_b3v08_scaf005703,40561,0.090822015001631,A,A,484,435,558,384,424,546,1917,1571,1765,422,292,375,634,627,634,662,578,552,1202,1536,1844,382,369,439,lg4,109761411,NO,lg4
TPS_07195,2635,NA,1_Tps_b3v08_scaf003564,64055,0.0257025170292506,A,A,28,22,46,23,22,44,99,90,83,61,30,48,34,47,45,37,26,18,109,132,139,45,38,40,lg2,27794858,NO,lg2
TPS_07196,902,NA,1_Tps_b3v08_scaf003564,64055,0.0257025170292506,A,A,1,0,0,0,0,1,3,4,3,0,10,1,1,1,0,0,0,0,1876,2441,3032,43,126,33,lg2,27815662,NO,lg2
TPS_07197,2397,NA,1_Tps_b3v08_scaf005895,38904,0.0377579214740652,A,A,13,6,13,4,8,16,26,26,19,66,84,72,14,14,15,11,11,13,62,112,74,40,59,19,NA,NA,NA,NA
TPS_07198,2631,NA,1_Tps_b3v08_scaf010379,16380,0.019091178058091,A,A,1,1,1,0,0,3,7,3,8,26,41,28,0,2,1,0,0,1,1,1,5,15,13,8,NA,NA,NA,NA
TPS_07199,1928,NA,1_Tps_b3v08_scaf004664,50128,0.0740574204084684,A,A,0,0,0,0,0,0,192,1218,136,1079,287,2727,0,0,0,0,1,0,7041,1300,3654,2025,1551,2150,lg4,41197215,NO,lg4
TPS_07200,1274,NA,1_Tps_b3v08_scaf004664,50128,0.0740574204084684,A,A,0,0,0,0,0,1,316,1769,163,918,521,3951,0,0,0,0,0,0,11433,1816,4092,1158,1654,2505,lg4,41188604,NO,lg4
TPS_07201,1056,NA,1_Tps_b3v08_scaf004542,51431,-0.989771595099276,X,X,18,11,32,55,48,50,23,25,13,20,12,29,98,53,57,152,93,80,0,1,0,27,20,20,NA,NA,NA,NA
TPS_07202,1017,NA,1_Tps_b3v08_scaf004542,51431,-0.989771595099276,X,X,313,187,286,475,439,450,238,230,226,196,214,272,849,540,539,1589,907,773,1,3,0,164,184,243,NA,NA,NA,NA
TPS_07203,1469,NA,1_Tps_b3v08_scaf008458,23439,-0.0302660528842363,A,A,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,38,80,65,5,8,6,NA,NA,NA,NA
TPS_07204,465,NA,1_Tps_b3v08_scaf008458,23439,-0.0302660528842363,A,A,39,20,22,14,26,39,55,70,81,7,13,11,54,55,71,44,58,59,72,79,77,29,52,27,NA,NA,NA,NA
TPS_07205,4404,HOG_17109,1_Tps_b3v08_scaf006173,36650,0.0265041039953631,A,A,171,159,240,199,180,245,466,470,514,342,142,216,334,419,306,308,327,242,1420,1858,2006,451,301,325,NA,NA,NA,NA
TPS_07206,1611,NA,1_Tps_b3v08_scaf009351,19770,0.000743972753337599,A,A,175,136,276,169,200,361,119,124,110,300,354,302,311,348,272,245,249,269,159,223,154,232,286,315,NA,NA,NA,NA
TPS_07207,2670,HOG_17859,1_Tps_b3v08_scaf007609,27525,-0.0258007589176349,A,A,275,252,312,240,314,418,2324,2090,2300,908,735,764,347,374,361,372,366,381,1402,1925,1893,381,470,418,NA,NA,NA,NA
TPS_07208,2345,NA,1_Tps_b3v08_scaf012728,10954,-0.0233247861535587,A,A,371,316,501,463,486,545,19,8,26,545,100,339,1115,1097,1106,746,885,750,1103,1267,1610,508,305,488,NA,NA,NA,NA
TPS_07209,2613,NA,1_Tps_b3v08_scaf012728,10954,-0.0233247861535587,A,A,38,16,8,10,16,24,1877,1564,976,822,1443,1665,43,64,49,33,62,34,33,34,43,20,55,37,NA,NA,NA,NA
TPS_07210,3714,NA,1_Tps_b3v08_scaf004678,49999,-0.964192037784028,X,X,187,162,267,210,195,252,330,239,320,140,82,110,185,208,178,189,217,200,110,163,112,176,138,119,NA,NA,NA,NA
TPS_07211,998,NA,1_Tps_b3v08_scaf004186,55415,0.0263401957485906,A,A,2,4,6,3,1,6,3,2,1,2,8,3,7,7,1,5,2,0,860,1146,1135,30,47,14,NA,NA,NA,NA
TPS_07212,1697,NA,1_Tps_b3v08_scaf004186,55415,0.0263401957485906,A,A,66,59,90,75,74,113,519,485,443,142,88,105,76,104,91,86,76,78,737,928,1119,82,90,105,NA,NA,NA,NA
TPS_07213,1112,NA,1_Tps_b3v08_scaf001757,104610,0.0746024634574867,A,A,1,5,1,0,0,2,3,0,0,0,0,1,6,4,4,0,0,0,760,927,1129,38,36,17,lg5,25348272,NO,lg5
TPS_07214,937,HOG_24161,1_Tps_b3v08_scaf001757,104610,0.0746024634574867,A,A,477,446,419,439,521,551,2062,1688,1851,742,593,737,560,647,535,615,634,660,1112,1198,1507,586,617,652,lg5,25328594,NO,lg5
TPS_07215,3522,HOG_16509,1_Tps_b3v08_scaf006106,37160,0.0499535604065823,A,A,578,418,634,526,567,818,2187,1624,1946,935,592,906,667,666,525,670,689,595,2380,2267,2616,630,828,932,NA,NA,NA,NA
TPS_07216,1863,NA,1_Tps_b3v08_scaf013729,9207,-0.0100580585940958,A,A,1,0,1,1,0,1,41,69,18,176,35,266,0,2,0,1,1,0,507,221,279,186,100,241,NA,NA,NA,NA
TPS_07217,2222,NA,1_Tps_b3v08_scaf004342,53612,-0.00121856081649261,A,A,4,9,17,7,22,21,37,28,88,12,6,9,8,25,13,15,11,11,1,5,3,1,1,4,lg7,18998716,NO,lg7
TPS_07218,699,NA,1_Tps_b3v08_scaf004288,54190,0.0531386324411659,A,A,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,1216,1569,1774,32,111,39,lg3,124166079,NO,lg3
TPS_07219,249,NA,1_Tps_b3v08_scaf004288,54190,0.0531386324411659,A,A,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,480,619,401,23,80,25,lg3,124179462,NO,lg3
TPS_07220,537,NA,1_Tps_b3v08_scaf004288,54190,0.0531386324411659,A,A,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,34,39,42,2,3,2,lg3,124188438,NO,lg3
TPS_07221,717,NA,1_Tps_b3v08_scaf010692,15525,-0.0568457090597054,A,A,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,6,3,0,0,0,NA,NA,NA,NA
TPS_07222,630,HOG_23883,1_Tps_b3v08_scaf010692,15525,-0.0568457090597054,A,A,30,41,40,27,40,61,147,126,102,62,48,63,50,46,39,47,25,32,83,77,112,23,60,55,NA,NA,NA,NA
TPS_07223,1817,HOG_21379,1_Tps_b3v08_scaf005316,43635,0.0376678893626954,A,A,14,18,10,4,8,28,117,77,118,37,53,26,16,26,9,12,4,7,51,70,47,11,31,12,NA,NA,NA,NA
TPS_07224,2074,NA,1_Tps_b3v08_scaf005316,43635,0.0376678893626954,A,A,411,368,628,396,357,735,277,198,218,391,416,354,510,593,423,428,300,335,1519,1867,2500,443,619,555,NA,NA,NA,NA
TPS_07225,1032,NA,1_Tps_b3v08_scaf005542,41832,0.00991351771095653,A,A,0,0,1,0,1,0,3,1,0,4,14,2,0,3,1,1,0,4,16,15,34,10,12,1,NA,NA,NA,NA
TPS_07226,948,NA,1_Tps_b3v08_scaf005542,41832,0.00991351771095653,A,A,0,3,2,0,4,2,2,3,1,11,26,3,1,1,2,3,2,1,30,24,28,13,13,0,NA,NA,NA,NA
TPS_07227,483,NA,1_Tps_b3v08_scaf000821,154591,0.0497377843719358,A,A,2,0,2,0,2,5,1,1,1,46,23,18,1,0,0,1,1,0,2,4,1,4,13,0,lg6,30326023,NO,lg6
TPS_07228,969,HOG_20345,1_Tps_b3v08_scaf000821,154591,0.0497377843719358,A,A,0,0,0,0,0,0,3,2,1,0,3,0,0,0,0,0,0,0,438,560,824,22,56,47,lg6,30321481,NO,lg6
TPS_07229,324,NA,1_Tps_b3v08_scaf000821,154591,0.0497377843719358,A,A,0,0,0,0,1,1,0,0,1,27,19,11,1,0,0,0,0,1,3,3,5,3,6,0,lg6,30313999,NO,lg6
TPS_07230,483,NA,1_Tps_b3v08_scaf011995,12358,0.0391256360680001,A,A,6,14,9,14,13,12,24,16,18,19,25,23,17,14,13,16,12,11,19,17,13,16,35,23,NA,NA,NA,NA
TPS_07231,1260,NA,1_Tps_b3v08_scaf011995,12358,0.0391256360680001,A,A,22,29,44,24,49,54,59,66,66,89,103,62,50,68,39,65,42,28,41,75,59,63,63,73,NA,NA,NA,NA
TPS_07232,1117,NA,1_Tps_b3v08_scaf000974,143609,0.0339270521735173,A,A,9,3,7,0,0,6,0,1,0,0,2,3,1,7,2,0,0,0,39,33,32,0,3,4,lg3,105075733,NO,lg3
TPS_07233,2193,NA,1_Tps_b3v08_scaf000974,143609,0.0339270521735173,A,A,35,34,19,1,1,22,19,58,14,3,7,7,28,27,43,0,2,0,185,258,342,9,17,6,lg3,105151322,NO,lg3
TPS_07234,750,NA,1_Tps_b3v08_scaf005188,44903,-0.923613741205803,X,X,110,115,176,114,95,242,44,34,40,93,36,65,156,198,88,130,71,84,26,35,32,104,52,110,lgX_ordNA_scaf1772,365477,NO,lgX_ordNA_scaf1772
TPS_07235,678,NA,1_Tps_b3v08_scaf005188,44903,-0.923613741205803,X,X,172,170,281,138,133,323,77,59,55,103,74,75,213,303,124,180,98,102,36,47,37,110,73,142,lgX_ordNA_scaf1772,343660,NO,lgX_ordNA_scaf1772
TPS_07236,1050,NA,1_Tps_b3v08_scaf007300,29320,-0.753217573925441,X,A,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
TPS_07237,1599,NA,1_Tps_b3v08_scaf007300,29320,-0.753217573925441,X,A,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
TPS_07238,2205,NA,1_Tps_b3v08_scaf007300,29320,-0.753217573925441,X,A,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA
TPS_07239,1152,NA,1_Tps_b3v08_scaf007300,29320,-0.753217573925441,X,A,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
TPS_07240,3325,NA,1_Tps_b3v08_scaf010425,16275,-0.00542380320426627,A,A,269,162,296,245,231,310,866,732,850,277,207,302,267,285,253,275,351,352,541,691,729,208,184,225,NA,NA,NA,NA
TPS_07241,1983,NA,1_Tps_b3v08_scaf004814,48672,0.0412056877260961,A,A,0,0,0,0,0,1,7,7,9,4,0,0,0,0,0,0,0,1,4,3,3,2,0,0,NA,NA,NA,NA
TPS_07242,3967,HOG_17250,1_Tps_b3v08_scaf004814,48672,0.0412056877260961,A,A,33,30,44,34,30,53,111,124,123,111,43,69,72,55,51,81,46,53,164,190,207,88,72,52,NA,NA,NA,NA
TPS_07243,192,NA,1_Tps_b3v08_scaf002895,75170,0.0812388866331918,A,A,0,0,0,0,0,0,3,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,lg3,53453114,NO,lg3
TPS_07244,1659,NA,1_Tps_b3v08_scaf002895,75170,0.0812388866331918,A,A,2,2,1,0,0,0,9,1,5,28,24,13,1,0,0,0,0,0,9,17,11,3,4,0,lg3,53488012,NO,lg3
TPS_07245,3468,NA,1_Tps_b3v08_scaf013208,10061,-0.00404277552097077,A,A,567,527,632,524,612,724,1343,1096,1349,692,744,640,817,816,770,778,732,809,939,1069,1188,478,681,508,NA,NA,NA,NA
TPS_07246,2100,NA,1_Tps_b3v08_scaf003332,67344,0.0315458687138487,A,A,0,1,0,0,1,0,469,513,326,14,13,21,4,1,0,0,1,0,11,11,21,11,5,43,lg7,28613559,NO,lg7
TPS_07247,510,NA,1_Tps_b3v08_scaf003332,67344,0.0315458687138487,A,A,11,16,29,20,21,45,3,8,9,45,35,33,39,39,20,38,10,26,33,50,38,31,52,45,lg7,28597207,NO,lg7
TPS_07248,3880,NA,1_Tps_b3v08_scaf013670,9313,-0.97531387440728,X,X,71478,45058,25429,361,258,38287,37858,24553,852,154209,121590,186775,21,27,18,1,6,0,16,44,37,53,54,107,NA,NA,NA,NA
TPS_07249,1779,NA,1_Tps_b3v08_scaf000665,169208,-0.967138246742504,X,X,0,0,1,0,3,1,8,4,5,9,12,19,2,1,0,0,1,1,2,0,3,10,4,0,NA,NA,NA,NA
TPS_07250,3696,HOG_22012,1_Tps_b3v08_scaf000665,169208,-0.967138246742504,X,X,10,8,9,12,9,15,17,17,13,34,45,46,7,13,9,6,6,7,0,3,5,21,32,4,NA,NA,NA,NA
TPS_07251,1569,HOG_17458,1_Tps_b3v08_scaf002591,82038,0.0197928047215248,A,A,588,378,472,605,701,606,1734,1360,1373,1253,857,1025,1308,950,814,1369,1351,826,866,794,660,793,947,1155,NA,NA,NA,NA
TPS_07252,5427,HOG_23572,1_Tps_b3v08_scaf002574,82537,0.0344844008547238,A,A,211,151,213,130,100,199,461,356,486,148,91,116,215,288,210,159,158,161,1363,1858,2382,233,309,217,NA,NA,NA,NA
TPS_07253,1617,NA,1_Tps_b3v08_scaf002574,82537,0.0344844008547238,A,A,60,20,31,45,45,38,87,48,58,0,0,0,2,9,0,8,5,1,1237,1614,1964,40,49,17,NA,NA,NA,NA
TPS_07254,4834,HOG_16532,1_Tps_b3v08_scaf001650,109298,0.0798450125612817,A,A,0,0,3,0,0,4,7,3,3,3,8,3,0,0,1,3,0,2,1278,1649,1776,66,162,43,lg8,35564968,NO,lg8
TPS_07255,1233,NA,1_Tps_b3v08_scaf006535,34094,-0.014155382067254,A,A,413,365,380,366,400,352,945,793,908,383,366,272,506,537,448,596,516,548,601,703,899,367,339,390,NA,NA,NA,NA
TPS_07256,4218,NA,1_Tps_b3v08_scaf006535,34094,-0.014155382067254,A,A,101,73,123,86,97,135,583,393,662,109,116,109,123,147,129,124,109,130,581,819,891,93,124,109,NA,NA,NA,NA
TPS_07257,312,NA,1_Tps_b3v08_scaf006535,34094,-0.014155382067254,A,A,6,1,3,1,1,1,6,4,8,4,1,5,1,4,3,1,2,2,42,49,52,5,5,9,NA,NA,NA,NA
TPS_07258,810,NA,1_Tps_b3v08_scaf005128,45435,0.0267249550129821,A,A,84,94,116,127,141,132,687,751,738,265,271,327,138,120,165,159,143,214,706,517,520,231,95,350,NA,NA,NA,NA
TPS_07259,1447,NA,1_Tps_b3v08_scaf005128,45435,0.0267249550129821,A,A,46,56,57,26,29,65,134,95,111,31,43,54,19,42,31,11,24,26,30,33,36,34,39,65,NA,NA,NA,NA
TPS_07260,2587,NA,1_Tps_b3v08_scaf005128,45435,0.0267249550129821,A,A,160,182,138,4,4,153,118,159,78,233,39,159,60,44,52,4,8,14,464,76,181,254,147,133,NA,NA,NA,NA
TPS_07261,975,NA,1_Tps_b3v08_scaf000827,153961,0.0833058849807571,A,A,955,760,1227,39,57,1512,26,12,19,84,109,162,1433,1725,1333,107,84,103,55,24,1,249,860,522,lg10,23653487,NO,lg10
TPS_07262,1287,HOG_23713,1_Tps_b3v08_scaf000827,153961,0.0833058849807571,A,A,33,21,23,13,9,36,0,0,0,11,15,13,32,31,40,5,8,17,9,5,8,20,40,37,lg10,23612795,NO,lg10
TPS_07263,378,NA,1_Tps_b3v08_scaf005115,45641,0.0150525390118942,A,A,1,0,1,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,3,6,3,0,0,0,lg3,16520142,NO,lg3
TPS_07264,528,NA,1_Tps_b3v08_scaf005115,45641,0.0150525390118942,A,A,2,0,1,0,0,2,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,1,3,0,lg3,16536310,NO,lg3
TPS_07265,456,NA,1_Tps_b3v08_scaf005115,45641,0.0150525390118942,A,A,10,11,12,1,1,8,1,0,0,19,0,3,0,2,1,1,0,1,8,18,11,0,4,2,lg3,16554007,NO,lg3
TPS_07266,1587,NA,1_Tps_b3v08_scaf001457,117246,-0.709444043045381,X,A,1,1,6,1,4,2,12,4,6,6,4,7,3,3,3,4,4,2,2,4,2,5,5,2,lgX_ordNA_scaf1772,340503,NO,lgX_ordNA_scaf1899;lgX_ordNA_scaf1772
TPS_07267,4068,HOG_137,1_Tps_b3v08_scaf005779,39908,0.0795385102892637,A,A,49,44,67,45,71,79,191,188,196,66,120,81,59,78,62,66,59,67,321,430,490,74,95,71,NA,NA,NA,NA
TPS_07268,1527,NA,1_Tps_b3v08_scaf003438,65882,0.0720785375695432,A,A,38,6,2,37,15,3,16,10,3,1,0,0,4,4,5,9,6,7,1025,941,1070,152,53,42,NA,NA,NA,NA
TPS_07269,5043,NA,1_Tps_b3v08_scaf008953,21360,0.026203720762494,A,A,9,13,25,13,8,23,62,77,73,60,86,46,14,26,20,8,10,3,391,601,425,184,146,33,NA,NA,NA,NA
TPS_07270,1197,NA,1_Tps_b3v08_scaf007008,31042,-0.0191938202545035,A,A,86,58,75,81,123,76,14,22,27,62,94,63,102,94,75,92,89,86,73,63,93,47,87,126,NA,NA,NA,NA
TPS_07271,567,NA,1_Tps_b3v08_scaf007008,31042,-0.0191938202545035,A,A,201,152,166,163,260,209,45,47,47,156,217,155,221,224,183,199,174,283,172,128,167,121,209,312,NA,NA,NA,NA
TPS_07272,2184,HOG_17710,1_Tps_b3v08_scaf007093,30520,0.0409419441002524,A,A,565,509,661,81,77,738,693,819,1095,415,1055,1257,156,500,335,99,186,120,127,816,541,220,662,93,lg3,23684481,NO,lg3
TPS_07273,1491,NA,1_Tps_b3v08_scaf001922,99422,0.00324858652671337,A,A,19,6,14,11,12,24,55,44,54,39,39,36,24,22,22,21,17,12,31,39,30,19,38,12,lg8,16018261,NO,lg8
TPS_07274,399,NA,1_Tps_b3v08_scaf001922,99422,0.00324858652671337,A,A,4,2,4,2,2,4,17,13,11,16,11,8,4,10,11,4,2,3,10,12,11,9,17,2,lg8,16043349,NO,lg8
TPS_07275,2289,NA,1_Tps_b3v08_scaf002857,76152,-0.98935398613636,X,X,242,292,610,748,621,722,305,445,284,1131,662,1097,490,543,223,1111,428,290,177,191,157,1140,997,907,lgX_ordNA_scaf1983,3611341,NO,lgX_ordNA_scaf1983
TPS_07276,492,NA,1_Tps_b3v08_scaf000893,148965,0.0318390658868916,A,A,11,10,13,15,16,15,7,4,4,16,16,15,17,21,23,11,22,12,38,42,34,13,15,17,NA,NA,NA,NA
TPS_07277,579,NA,1_Tps_b3v08_scaf000893,148965,0.0318390658868916,A,A,5,7,5,8,6,7,6,2,3,3,2,8,12,7,5,4,3,4,6,8,9,6,6,3,NA,NA,NA,NA
TPS_07278,714,NA,1_Tps_b3v08_scaf000913,147826,-0.0110227177299633,A,A,0,0,0,0,0,0,2,0,0,19,2,13,0,0,0,0,0,0,1,3,11,5,46,6,lg9,12657673,NO,lg9
TPS_07279,795,NA,1_Tps_b3v08_scaf000913,147826,-0.0110227177299633,A,A,0,0,0,0,0,0,1,0,0,10,0,12,0,0,0,0,0,0,2,5,7,2,21,5,lg9,12655578,NO,lg9
