gene_id,tot_exon_len,HOG,scaf_name,scaf_len,M_F_mode,chr_soft,chr_hard,Tps_SF_HD_Md_Re1,Tps_SF_HD_Md_Re2,Tps_SF_HD_Md_Re3,Tps_SF_LG_Md_Re1,Tps_SF_LG_Md_Re2,Tps_SF_LG_Md_Re3,Tps_SF_RT_Md_Re1,Tps_SF_RT_Md_Re2,Tps_SF_RT_Md_Re3,Tps_SF_WB_Md_Re1,Tps_SF_WB_Md_Re2,Tps_SF_WB_Md_Re3,Tps_SM_HD_Md_Re1,Tps_SM_HD_Md_Re2,Tps_SM_HD_Md_Re3,Tps_SM_LG_Md_Re1,Tps_SM_LG_Md_Re2,Tps_SM_LG_Md_Re3,Tps_SM_RT_Md_Re1,Tps_SM_RT_Md_Re2,Tps_SM_RT_Md_Re3,Tps_SM_WB_Md_Re1,Tps_SM_WB_Md_Re2,Tps_SM_WB_Md_Re3,lg_pos,gene_rel_midpoint,multi_lg,all_lg
TPS_06841,441,NA,1_Tps_b3v08_scaf005820,39537,0.0320379101271234,A,A,8,10,13,8,19,36,5,14,8,13,6,9,10,8,11,9,4,4,43,77,72,7,28,11,NA,NA,NA,NA
TPS_06842,1869,NA,1_Tps_b3v08_scaf005820,39537,0.0320379101271234,A,A,9,18,43,11,27,48,19,35,22,26,7,21,28,12,12,24,6,7,99,79,69,10,59,18,NA,NA,NA,NA
TPS_06843,570,NA,1_Tps_b3v08_scaf001625,110099,0.064739621769559,A,A,7,12,12,1,0,5,0,0,0,41,9,42,41,45,12,11,2,10,5,1,4,32,110,279,lg3,15051261,NO,lg3
TPS_06844,1841,NA,1_Tps_b3v08_scaf001625,110099,0.064739621769559,A,A,29,42,27,4,3,49,0,1,0,243,22,119,303,232,95,54,38,37,11,5,15,1195,804,3364,lg3,15007197,NO,lg3
TPS_06845,237,NA,1_Tps_b3v08_scaf001625,110099,0.064739621769559,A,A,10,7,1,0,1,7,0,0,0,43,9,15,56,40,5,6,2,6,3,0,2,131,103,684,lg3,14990472,NO,lg3
TPS_06846,342,NA,1_Tps_b3v08_scaf006684,33029,-0.970895780730413,X,X,0,2,3,0,2,4,4,1,4,7,12,5,0,1,1,0,0,0,2,0,0,2,6,2,NA,NA,NA,NA
TPS_06847,2157,NA,1_Tps_b3v08_scaf006684,33029,-0.970895780730413,X,X,24,25,64,27,23,62,49,45,43,95,59,56,18,31,32,19,16,16,10,12,11,55,51,21,NA,NA,NA,NA
TPS_06848,2247,NA,1_Tps_b3v08_scaf008783,22031,0.0381888760505001,A,A,64,46,87,36,29,117,137,151,167,92,95,95,87,68,75,62,47,49,200,317,232,73,105,76,lg6,61061780,NO,lg6
TPS_06849,1680,NA,1_Tps_b3v08_scaf000067,343869,0.0554661912234234,A,A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lg7,22352760,NO,lg7
TPS_06850,5825,NA,1_Tps_b3v08_scaf001956,98392,-0.984837623465835,X,X,792,552,521,632,860,652,633,418,570,430,243,371,796,844,969,997,865,986,369,385,337,408,583,551,lgX_ordNA_scaf996,7797375,NO,lgX_ordNA_scaf1319;lgX_ordNA_scaf996
TPS_06851,630,NA,1_Tps_b3v08_scaf004755,49266,0.0388253913960684,A,A,11,2,4,14,12,9,6,1,9,29,38,17,15,16,33,2,0,1,16,16,9,2,11,6,lg6,28575716,NO,lg6
TPS_06852,620,NA,1_Tps_b3v08_scaf004755,49266,0.0388253913960684,A,A,2,1,6,38,15,5,4,1,6,15,38,23,18,16,21,3,3,2,16,5,15,4,15,13,lg6,28567039,NO,lg6
TPS_06853,1137,HOG_22543,1_Tps_b3v08_scaf004755,49266,0.0388253913960684,A,A,158,117,128,115,134,187,785,672,833,227,215,230,215,202,169,198,131,111,683,774,923,147,196,194,lg6,28552295,NO,lg6
TPS_06854,186,NA,1_Tps_b3v08_scaf007941,25889,-0.000647827369066404,A,A,0,2,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,2,4,4,1,0,2,NA,NA,NA,NA
TPS_06855,1398,NA,1_Tps_b3v08_scaf007941,25889,-0.000647827369066404,A,A,10,5,11,8,5,13,21,21,16,4,6,9,2,9,10,9,16,6,42,54,57,3,14,8,NA,NA,NA,NA
TPS_06856,312,NA,1_Tps_b3v08_scaf007941,25889,-0.000647827369066404,A,A,0,1,0,5,7,5,4,5,12,1,5,5,4,8,3,2,4,3,20,14,14,0,6,4,NA,NA,NA,NA
TPS_06857,1298,NA,1_Tps_b3v08_scaf000584,178212,-0.942938844541436,X,X,181,135,181,172,176,203,247,196,252,121,70,112,208,197,196,249,212,251,165,148,236,138,109,139,lgX_ordNA_scaf1278,1061611,NO,lgX_ordNA_scaf1278;lgX_ordNA_scaf699;lgX_ordNA_scaf1319
TPS_06858,2541,NA,1_Tps_b3v08_scaf000584,178212,-0.942938844541436,X,X,175,161,196,215,176,256,402,274,352,196,116,214,264,242,224,287,200,190,317,266,278,152,166,196,lgX_ordNA_scaf1278,1109107,NO,lgX_ordNA_scaf1278;lgX_ordNA_scaf699;lgX_ordNA_scaf1319
TPS_06859,393,HOG_5961,1_Tps_b3v08_scaf002909,75042,0.0352630329575979,A,A,261,229,306,340,409,387,1136,752,1029,416,261,537,512,435,400,586,485,435,991,1048,1082,368,584,535,lg3,94468868,NO,lg3
TPS_06860,291,NA,1_Tps_b3v08_scaf002909,75042,0.0352630329575979,A,A,5,7,1,9,5,6,11,10,14,6,3,3,2,3,7,7,9,6,5,1,4,6,7,12,lg3,94489730,NO,lg3
TPS_06861,1134,HOG_21792,1_Tps_b3v08_scaf002909,75042,0.0352630329575979,A,A,156,146,205,262,298,290,712,513,625,337,421,407,206,186,209,272,274,317,240,231,179,180,256,264,lg3,94502879,NO,lg3
TPS_06862,444,NA,1_Tps_b3v08_scaf002268,89204,0.113180054396762,A,A,2,4,7,1,8,11,19,14,12,7,9,5,9,13,11,13,2,4,72,57,107,9,10,13,NA,NA,NA,NA
TPS_06863,552,NA,1_Tps_b3v08_scaf002268,89204,0.113180054396762,A,A,9,11,14,11,19,22,39,40,35,20,28,22,23,25,19,20,11,20,119,126,144,11,26,20,NA,NA,NA,NA
TPS_06864,351,NA,1_Tps_b3v08_scaf002268,89204,0.113180054396762,A,A,6,5,8,4,5,6,26,31,36,8,8,18,14,15,16,9,8,11,53,78,62,11,17,16,NA,NA,NA,NA
TPS_06865,405,NA,1_Tps_b3v08_scaf005376,43153,-0.0876179557770003,A,A,2034,1827,1818,1603,2182,2482,10540,8656,9655,4259,8283,4922,1893,2099,2025,1994,2602,2732,2819,3225,3548,1724,3148,3853,NA,NA,NA,NA
TPS_06866,1812,NA,1_Tps_b3v08_scaf005376,43153,-0.0876179557770003,A,A,34,28,44,13,30,57,7,7,12,31,42,27,46,54,36,30,21,28,38,47,29,28,61,41,NA,NA,NA,NA
TPS_06867,2783,NA,1_Tps_b3v08_scaf002019,96553,0.0293237699428992,A,A,140,150,228,132,127,267,298,304,333,398,387,329,206,209,175,179,180,138,236,366,251,320,308,169,NA,NA,NA,NA
TPS_06868,2946,HOG_16892,1_Tps_b3v08_scaf012851,10717,-0.0109869607591928,A,A,2331,2567,3052,1735,3305,3008,21703,21835,15045,8665,16189,12776,4761,3779,4338,4081,3226,2961,19952,20777,18585,3077,6752,4889,NA,NA,NA,NA
TPS_06869,1344,HOG_23063,1_Tps_b3v08_scaf012851,10717,-0.0109869607591928,A,A,135,91,226,129,141,269,707,547,730,146,190,196,60,115,109,83,105,115,135,228,270,48,69,43,NA,NA,NA,NA
TPS_06870,1662,NA,1_Tps_b3v08_scaf002575,82512,0.00539816804469148,A,A,310,211,435,309,298,496,730,754,754,440,454,439,427,452,320,388,332,268,897,1279,1156,246,475,328,lg4,61567533,NO,lg4
TPS_06871,273,NA,1_Tps_b3v08_scaf002575,82512,0.00539816804469148,A,A,15,9,16,15,13,29,38,25,25,26,18,5,22,10,20,13,13,9,64,86,78,23,6,12,lg4,61606458,NO,lg4
TPS_06872,749,NA,1_Tps_b3v08_scaf004988,46949,0.041917981479926,A,A,4928,5335,5363,4068,4813,6163,5686,5012,5367,4906,5251,4567,4535,8942,5416,5431,5396,4706,3360,3518,3806,5131,3647,7338,lg10,1830948,NO,lg10
TPS_06873,1635,HOG_5157,1_Tps_b3v08_scaf004988,46949,0.041917981479926,A,A,174,176,184,173,235,273,518,646,533,425,411,263,243,276,177,211,213,138,683,962,869,225,357,155,lg10,1856598,NO,lg10
TPS_06874,2396,NA,1_Tps_b3v08_scaf005781,39878,0.0428579298676139,A,A,235,276,184,41,30,143,171,625,1027,277,99,322,248,2287,417,43,64,94,531,2934,3391,1457,191,831,NA,NA,NA,NA
TPS_06875,1263,NA,1_Tps_b3v08_scaf005781,39878,0.0428579298676139,A,A,31,40,29,7,2,31,25,176,182,79,33,74,36,382,46,5,12,3,128,797,607,131,89,128,NA,NA,NA,NA
TPS_06876,1436,HOG_18966,1_Tps_b3v08_scaf004543,51426,0.0110805833394332,A,A,314,272,320,258,323,413,1203,1213,1138,1178,921,911,576,483,445,440,384,357,1080,985,1010,460,652,753,NA,NA,NA,NA
TPS_06877,1941,NA,1_Tps_b3v08_scaf004543,51426,0.0110805833394332,A,A,23,26,9,12,33,30,289,307,216,69,98,81,41,29,32,40,23,32,136,122,142,29,55,66,NA,NA,NA,NA
TPS_06878,2670,NA,1_Tps_b3v08_scaf005451,42447,0.0467457576871607,A,A,195,177,195,179,248,275,1593,1307,1499,275,319,221,203,210,206,258,276,314,849,1118,1295,152,220,166,lg3,356044,NO,lg3
TPS_06879,915,NA,1_Tps_b3v08_scaf008760,22132,-1.18480150524274,X,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
TPS_06880,378,NA,1_Tps_b3v08_scaf008760,22132,-1.18480150524274,X,A,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
TPS_06881,2427,NA,1_Tps_b3v08_scaf008760,22132,-1.18480150524274,X,A,6,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA
TPS_06882,1338,NA,1_Tps_b3v08_scaf008760,22132,-1.18480150524274,X,A,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA
TPS_06883,450,NA,1_Tps_b3v08_scaf008760,22132,-1.18480150524274,X,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
TPS_06884,375,NA,1_Tps_b3v08_scaf003076,71855,-0.924952890017189,X,X,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA
TPS_06885,660,NA,1_Tps_b3v08_scaf003076,71855,-0.924952890017189,X,X,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
TPS_06886,3975,NA,1_Tps_b3v08_scaf003076,71855,-0.924952890017189,X,X,41,55,43,1,4,83,278,254,369,301,150,312,29,74,45,4,6,3,92,215,180,100,335,65,NA,NA,NA,NA
TPS_06887,6297,NA,1_Tps_b3v08_scaf007271,29449,0.010652598721621,A,A,645,684,441,261,310,515,2211,1950,1808,2522,1589,1455,484,437,594,385,421,392,1064,1069,1270,499,584,569,lg4,73323474,NO,lg4
TPS_06888,1496,NA,1_Tps_b3v08_scaf006390,35071,0.040713185666972,A,A,31,30,29,38,44,51,263,221,213,62,78,57,56,60,37,34,43,32,364,548,644,34,46,56,NA,NA,NA,NA
TPS_06889,798,NA,1_Tps_b3v08_scaf006390,35071,0.040713185666972,A,A,6,5,9,5,8,12,54,50,58,11,7,6,11,9,11,7,5,7,40,60,51,2,23,7,NA,NA,NA,NA
TPS_06890,849,NA,1_Tps_b3v08_scaf006695,32970,-0.029780062410414,A,A,73,73,96,78,113,124,424,330,405,60,110,104,107,104,97,88,110,105,224,289,308,54,89,79,NA,NA,NA,NA
TPS_06891,1689,HOG_18636,1_Tps_b3v08_scaf006695,32970,-0.029780062410414,A,A,0,1,7,0,0,5,11,4,5,18,24,8,2,3,6,3,0,0,3,3,5,5,0,7,NA,NA,NA,NA
TPS_06892,4012,HOG_9877,1_Tps_b3v08_scaf003747,61487,0.0368595723510589,A,A,59,60,92,83,90,96,326,221,343,181,106,100,126,140,110,177,169,107,59,89,135,102,71,33,NA,NA,NA,NA
TPS_06893,6141,NA,1_Tps_b3v08_scaf003816,60569,0.0412550447208954,A,A,236,211,349,238,231,493,658,674,664,462,596,435,314,333,271,266,243,258,358,389,347,397,435,191,NA,NA,NA,NA
TPS_06894,3683,HOG_10588,1_Tps_b3v08_scaf003081,71763,0.0296858461158173,A,A,3,4,8,6,4,6,59,19,49,18,17,20,3,7,5,6,7,3,663,906,884,26,67,20,lg4,57296459,NO,lg4
TPS_06895,537,NA,1_Tps_b3v08_scaf000267,237955,0.121564535847465,A,A,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,414,650,556,11,8,4,lg3,17717033,NO,lg3
TPS_06896,936,NA,1_Tps_b3v08_scaf000267,237955,0.121564535847465,A,A,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,511,827,668,23,23,21,lg3,17744996,NO,lg3
TPS_06897,3104,NA,1_Tps_b3v08_scaf002663,80266,0.0384826922468827,A,A,3164,3551,3994,2599,3272,4436,4659,4307,4875,3391,3905,2733,2571,5742,3381,3260,3955,3305,1691,2248,2225,3937,2718,4781,NA,NA,NA,NA
TPS_06898,2043,NA,1_Tps_b3v08_scaf002663,80266,0.0384826922468827,A,A,5033,4223,5525,4064,7002,6912,22533,18516,26087,6827,10797,8498,6926,9267,7046,5102,7059,7053,8343,9876,10870,3608,11081,8584,NA,NA,NA,NA
TPS_06899,1716,NA,1_Tps_b3v08_scaf002663,80266,0.0384826922468827,A,A,374,353,282,368,537,256,1081,1448,921,118,73,118,475,380,557,509,441,593,815,783,1150,148,249,128,NA,NA,NA,NA
TPS_06900,2010,NA,1_Tps_b3v08_scaf009858,17988,-2.05557006900458,X,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA
TPS_06901,1197,NA,1_Tps_b3v08_scaf009858,17988,-2.05557006900458,X,A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA
TPS_06902,1350,NA,1_Tps_b3v08_scaf009858,17988,-2.05557006900458,X,A,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA
TPS_06903,2298,NA,1_Tps_b3v08_scaf009858,17988,-2.05557006900458,X,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
TPS_06904,3646,HOG_20401,1_Tps_b3v08_scaf007653,27290,0.0438704535764472,A,A,78,95,109,71,90,92,325,305,349,123,157,121,108,136,108,112,118,119,332,442,446,101,86,148,NA,NA,NA,NA
TPS_06905,4776,HOG_5581,1_Tps_b3v08_scaf007653,27290,0.0438704535764472,A,A,55,42,93,61,53,72,500,460,487,62,53,62,54,79,55,51,42,65,186,217,270,66,57,43,NA,NA,NA,NA
TPS_06906,270,NA,1_Tps_b3v08_scaf001368,120859,0.041501512593727,A,A,0,0,0,0,0,0,1,2,1,1,2,1,0,0,0,1,0,0,23,19,17,0,1,1,lg4,62513739,NO,lg4
TPS_06907,927,NA,1_Tps_b3v08_scaf001368,120859,0.041501512593727,A,A,0,0,1,0,0,1,8,1,1,6,12,7,1,0,0,0,0,1,95,120,99,4,3,2,lg4,62501265,NO,lg4
TPS_06908,345,NA,1_Tps_b3v08_scaf001368,120859,0.041501512593727,A,A,0,0,0,0,0,0,0,1,1,1,4,0,0,0,0,1,0,3,40,46,57,1,4,0,lg4,62486512,NO,lg4
TPS_06909,1890,NA,1_Tps_b3v08_scaf002237,89956,0.0476374060308376,A,A,2,4,4,3,7,7,2,1,1,28,37,20,10,3,0,6,2,2,77,76,63,11,16,6,NA,NA,NA,NA
TPS_06910,2878,NA,1_Tps_b3v08_scaf006575,33778,0.0633907607043884,A,A,70,51,88,79,83,114,399,494,323,157,113,179,150,133,102,141,146,99,370,467,423,85,114,88,NA,NA,NA,NA
TPS_06911,1520,NA,1_Tps_b3v08_scaf006137,36908,0.126775183883203,A,A,1,0,1,0,0,1,39,49,39,527,108,204,0,2,1,0,0,0,200,130,228,357,377,205,NA,NA,NA,NA
TPS_06912,1369,HOG_17809,1_Tps_b3v08_scaf006137,36908,0.126775183883203,A,A,57,38,69,0,1,53,22,12,13,112,108,70,56,42,33,3,1,1,96,69,59,18,49,27,NA,NA,NA,NA
TPS_06913,1872,NA,1_Tps_b3v08_scaf002902,75084,0.0465224307431314,A,A,46,47,82,38,40,95,187,211,170,151,208,133,77,74,61,51,54,34,240,229,250,116,131,123,NA,NA,NA,NA
TPS_06914,930,NA,1_Tps_b3v08_scaf008532,23161,0.0410366217683628,A,A,59,35,61,37,66,84,115,147,120,36,122,17,80,61,77,51,46,57,244,271,285,56,149,26,NA,NA,NA,NA
TPS_06915,631,NA,1_Tps_b3v08_scaf008532,23161,0.0410366217683628,A,A,24,12,16,11,13,20,27,46,29,13,29,6,23,12,16,19,7,18,45,81,52,11,53,4,NA,NA,NA,NA
TPS_06916,480,NA,1_Tps_b3v08_scaf000500,189764,-0.584726775101062,X,A,8,6,6,1,1,2,24,20,18,3,1,3,4,4,5,5,2,0,5,8,5,5,3,1,lgX_ordNA_scaf699,4456723,NO,lgX_ordNA_scaf1745;lgX_ordNA_scaf699;lgX_ordNA_scaf2537
TPS_06917,684,NA,1_Tps_b3v08_scaf000500,189764,-0.584726775101062,X,A,2,1,2,0,1,7,26,22,23,2,1,1,4,2,3,3,2,1,5,6,3,3,5,1,lgX_ordNA_scaf699,4484220,NO,lgX_ordNA_scaf1745;lgX_ordNA_scaf699;lgX_ordNA_scaf2537
TPS_06918,1260,NA,1_Tps_b3v08_scaf007318,29223,-0.951517162785844,X,X,2,4,3,5,1,4,4,1,0,3,0,3,2,2,3,0,0,3,0,1,2,3,1,3,lgX_ordNA_scaf2864,1863462,NO,lgX_ordNA_scaf2864;lgX_ordNA_scaf2537
TPS_06919,879,NA,1_Tps_b3v08_scaf007318,29223,-0.951517162785844,X,X,3,2,3,3,2,14,5,3,1,3,0,2,6,4,3,5,1,3,1,2,0,2,2,8,lgX_ordNA_scaf2864,1850442,NO,lgX_ordNA_scaf2864;lgX_ordNA_scaf2537
TPS_06920,1165,NA,1_Tps_b3v08_scaf008432,23564,0.0431572574664832,A,A,115,85,122,111,106,118,442,352,379,141,177,197,143,148,102,108,110,98,380,452,459,74,72,102,NA,NA,NA,NA
TPS_06921,1626,NA,1_Tps_b3v08_scaf008432,23564,0.0431572574664832,A,A,300,258,334,295,355,412,1113,837,931,441,573,513,352,383,334,380,399,356,887,1168,1235,308,247,352,NA,NA,NA,NA
TPS_06922,612,NA,1_Tps_b3v08_scaf008946,21400,-0.0444356884783729,A,A,7,8,16,8,6,19,25,17,32,46,47,33,15,16,10,8,13,16,31,34,28,30,10,14,NA,NA,NA,NA
TPS_06923,2590,NA,1_Tps_b3v08_scaf008946,21400,-0.0444356884783729,A,A,1680,1508,1869,1210,1750,2243,2972,2331,2721,2906,2566,2206,1641,2227,1442,1624,1834,1529,5263,5468,5544,1741,2203,2524,NA,NA,NA,NA
TPS_06924,4083,HOG_778,1_Tps_b3v08_scaf000358,215151,0.0259813037425106,A,A,124,99,192,108,109,200,343,329,309,236,195,231,177,200,172,129,106,122,191,307,257,184,207,108,lg4,77548240,NO,lg4
TPS_06925,4245,HOG_16861,1_Tps_b3v08_scaf001902,99850,-0.962808260191967,X,X,810,784,991,382,388,1103,74,52,36,510,280,318,915,1151,796,618,316,323,92,107,75,711,338,675,lgX_ordNA_scaf2537,1992580,NO,lgX_ordNA_scaf2537
TPS_06926,2055,NA,1_Tps_b3v08_scaf012025,12291,-0.0408193090281313,A,A,128,142,155,143,161,248,691,539,571,290,350,279,215,199,197,189,178,185,353,421,452,180,238,280,NA,NA,NA,NA
TPS_06927,2283,HOG_20541,1_Tps_b3v08_scaf002877,75512,0.0175125039455971,A,A,2,0,2,1,0,2,11,4,7,11,26,3,0,1,1,2,2,2,22,36,51,4,4,0,lg6,56782424,NO,lg6
TPS_06928,1218,NA,1_Tps_b3v08_scaf002324,88161,0.0710921308023839,A,A,5,7,5,0,0,6,0,0,1,1,1,0,5,3,3,0,1,0,0,0,0,5,6,0,NA,NA,NA,NA
TPS_06929,1272,NA,1_Tps_b3v08_scaf002324,88161,0.0710921308023839,A,A,2,3,3,0,0,2,0,0,1,3,2,0,3,1,1,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA
TPS_06930,1922,NA,1_Tps_b3v08_scaf002324,88161,0.0710921308023839,A,A,1,0,37,0,3,75,0,0,74,10,1,1,0,3,0,1,6,1,1,0,3,6,9,1,NA,NA,NA,NA
TPS_06931,285,NA,1_Tps_b3v08_scaf003871,59758,-0.916315793373064,X,X,396,234,300,276,251,292,0,0,7,66,24,65,2037,1856,2004,1614,1536,1658,3,2,1,682,201,488,NA,NA,NA,NA
TPS_06932,468,NA,1_Tps_b3v08_scaf003871,59758,-0.916315793373064,X,X,14,17,20,17,18,16,14,5,7,30,45,29,16,17,16,22,11,11,6,4,7,6,24,9,NA,NA,NA,NA
TPS_06933,1122,NA,1_Tps_b3v08_scaf003871,59758,-0.916315793373064,X,X,7,8,6,2,3,10,13,5,2,30,21,21,1,6,2,1,1,0,8,5,5,4,13,7,NA,NA,NA,NA
TPS_06934,2890,NA,1_Tps_b3v08_scaf004881,48035,0.0708935665324435,A,A,2355,1979,2174,2195,2207,2469,3912,3615,3752,3050,942,2450,3815,3755,3680,4086,4368,4016,4655,5062,5545,4181,2965,3425,NA,NA,NA,NA
TPS_06935,5749,HOG_19390,1_Tps_b3v08_scaf004881,48035,0.0708935665324435,A,A,673,598,666,712,655,695,1693,1457,1536,635,225,490,963,1096,913,1245,1743,1049,788,995,1071,875,640,859,NA,NA,NA,NA
TPS_06936,837,NA,1_Tps_b3v08_scaf000493,190866,-0.895990476979442,X,X,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,lgX_ordNA_scaf2537,610895,NO,lgX_ordNA_scaf3244;lgX_ordNA_scaf1983;lgX_ordNA_scaf1319;lgX_ordNA_scaf2537
TPS_06937,1722,HOG_17182,1_Tps_b3v08_scaf000493,190866,-0.895990476979442,X,X,17,15,33,10,10,32,45,21,29,37,23,39,23,48,22,24,10,17,3,2,1,41,48,18,lgX_ordNA_scaf2537,531619,NO,lgX_ordNA_scaf3244;lgX_ordNA_scaf1983;lgX_ordNA_scaf1319;lgX_ordNA_scaf2537
TPS_06938,3958,NA,1_Tps_b3v08_scaf006215,36310,0.0596090116455632,A,A,2676,2460,2214,1977,2956,2446,1213,893,1172,2253,571,1267,5090,4678,4747,4039,3550,3567,788,1424,949,2975,1752,2948,NA,NA,NA,NA
TPS_06939,1210,NA,1_Tps_b3v08_scaf006215,36310,0.0596090116455632,A,A,345,272,414,321,392,501,1175,940,1147,478,470,575,484,560,430,490,514,441,1120,1456,1723,414,482,528,NA,NA,NA,NA
TPS_06940,4082,NA,1_Tps_b3v08_scaf004049,57103,0.0201742334379821,A,A,507,424,527,2,5,565,0,0,0,72,81,55,539,707,576,2,3,3,31,23,13,177,210,196,NA,NA,NA,NA
TPS_06941,1071,NA,1_Tps_b3v08_scaf004049,57103,0.0201742334379821,A,A,2,2,3,612,1119,5,1,0,2,62,0,17,3,3,2,924,326,243,1,0,4,59,16,186,NA,NA,NA,NA
TPS_06942,3020,NA,1_Tps_b3v08_scaf004049,57103,0.0201742334379821,A,A,367,267,274,172,203,293,52039,17199,12570,6994,22870,22887,374,544,456,157,199,187,42,54,38,98,145,170,NA,NA,NA,NA
TPS_06943,3756,NA,1_Tps_b3v08_scaf008324,24044,-0.00229923940702129,A,A,3675,2727,4118,19,3,6851,968,147,12,1531,3639,2064,8370,3463,1894,147,30,40,11240,6652,4204,769,24975,11986,NA,NA,NA,NA
TPS_06944,615,NA,1_Tps_b3v08_scaf004134,56103,-0.132386040068764,A,A,83,17,14,3,0,12,11,2,7,12,17,9,12,4,5,0,0,0,40,43,54,25,365,9,lg4,101785763,NO,lg4
TPS_06945,717,NA,1_Tps_b3v08_scaf004134,56103,-0.132386040068764,A,A,8,5,6,3,1,10,20,4,2,386,135,210,3,3,2,0,1,1,17,20,17,130,505,109,lg4,101760137,NO,lg4
TPS_06946,270,NA,1_Tps_b3v08_scaf004134,56103,-0.132386040068764,A,A,3,5,3,1,0,5,17,3,4,9,2,1,3,2,3,1,1,2,12,19,16,7,5,7,lg4,101736548,NO,lg4
TPS_06947,1053,NA,1_Tps_b3v08_scaf008756,22149,-0.00208393745488114,A,A,4,3,23,7,4,15,8,4,7,10,13,20,8,8,4,5,2,2,1,2,2,13,13,9,NA,NA,NA,NA
TPS_06948,2628,HOG_16880,1_Tps_b3v08_scaf008756,22149,-0.00208393745488114,A,A,39,30,100,39,42,104,44,39,41,81,68,83,51,44,22,60,21,24,16,25,25,70,71,56,NA,NA,NA,NA
TPS_06949,4929,HOG_14362,1_Tps_b3v08_scaf009783,18267,0.123361346378139,A,A,159,118,264,132,163,281,1199,1060,1051,664,878,810,468,422,511,297,233,276,397,629,437,357,782,342,NA,NA,NA,NA
TPS_06950,999,NA,1_Tps_b3v08_scaf007339,29062,0.10068234957236,A,A,2,3,3,1,1,7,22,23,18,15,23,25,1,4,0,2,2,1,41,32,36,12,15,3,NA,NA,NA,NA
TPS_06951,2637,HOG_24061,1_Tps_b3v08_scaf007339,29062,0.10068234957236,A,A,11,10,19,13,15,26,25,12,30,103,65,40,14,17,7,12,8,9,8,26,12,46,21,5,NA,NA,NA,NA
TPS_06952,2400,NA,1_Tps_b3v08_scaf006149,36826,-0.977072668184631,X,X,125,120,188,97,118,201,171,197,173,314,272,224,144,156,116,122,109,101,81,75,58,141,154,75,NA,NA,NA,NA
TPS_06953,2143,NA,1_Tps_b3v08_scaf000387,210268,-0.964602677383129,X,X,280,218,280,240,245,308,577,511,560,319,178,218,416,357,344,376,327,290,307,358,311,270,205,274,lgX_ordNA_scaf1319,11297906,NO,lgX_ordNA_scaf3244;lgX_ordNA_scaf996;lgX_ordNA_scaf1319;lgX_ordNA_scaf2537
TPS_06954,6362,HOG_16465,1_Tps_b3v08_scaf000387,210268,-0.964602677383129,X,X,128,108,120,118,135,165,613,582,432,530,422,441,351,226,222,353,334,262,285,329,268,214,358,313,lgX_ordNA_scaf1319,11424418,NO,lgX_ordNA_scaf3244;lgX_ordNA_scaf996;lgX_ordNA_scaf1319;lgX_ordNA_scaf2537
TPS_06955,3498,NA,1_Tps_b3v08_scaf002995,73214,0.0270935044396244,A,A,154,153,105,56,32,169,227,171,305,25,8,29,116,115,84,55,69,74,360,316,402,39,19,15,lg4,82328842,NO,lg4
TPS_06956,1215,NA,1_Tps_b3v08_scaf002995,73214,0.0270935044396244,A,A,5,5,0,7,7,10,83,45,71,6,4,10,6,11,4,5,5,5,85,72,81,10,3,1,lg4,82370016,NO,lg4
TPS_06957,3096,NA,1_Tps_b3v08_scaf009886,17888,-0.0579512453686027,A,A,12,10,12,15,14,24,74,47,52,98,143,75,14,23,11,25,16,19,130,160,146,36,67,14,NA,NA,NA,NA
