gene_id,tot_exon_len,HOG,scaf_name,scaf_len,M_F_mode,chr_soft,chr_hard,Tbi_SF_HD_Md_Re1,Tbi_SF_HD_Md_Re2,Tbi_SF_HD_Md_Re3,Tbi_SF_LG_Md_Re1,Tbi_SF_LG_Md_Re2,Tbi_SF_LG_Md_Re3,Tbi_SF_RT_Md_Re1,Tbi_SF_RT_Md_Re2,Tbi_SF_RT_Md_Re3,Tbi_SF_WB_Md_Re1,Tbi_SF_WB_Md_Re2,Tbi_SF_WB_Md_Re3,Tbi_SM_HD_Md_Re1,Tbi_SM_HD_Md_Re2,Tbi_SM_HD_Md_Re3,Tbi_SM_LG_Md_Re1,Tbi_SM_LG_Md_Re2,Tbi_SM_LG_Md_Re3,Tbi_SM_RT_Md_Re1,Tbi_SM_RT_Md_Re2,Tbi_SM_RT_Md_Re3,Tbi_SM_WB_Md_Re1,Tbi_SM_WB_Md_Re2,Tbi_SM_WB_Md_Re3,lg_pos,gene_rel_midpoint,multi_lg,all_lg
TBI_07722,231,NA,4_Tbi_b3v08_scaf003294,82574,-0.00677501031367002,A,A,511,536,349,689,777,706,1453,1433,1280,2606,1638,1669,508,476,520,538,541,575,5941,2293,1689,1549,678,553,lg1,41041666,NO,lg1
TBI_07723,1143,NA,4_Tbi_b3v08_scaf004913,52025,-0.0734005359255184,A,A,98,95,83,98,95,89,504,526,418,149,195,198,161,131,136,112,92,96,538,863,831,159,287,228,NA,NA,NA,NA
TBI_07724,1080,NA,4_Tbi_b3v08_scaf004913,52025,-0.0734005359255184,A,A,317,308,238,102,95,88,207,207,288,1318,1379,433,525,734,531,101,134,166,3139,5543,5534,702,381,442,NA,NA,NA,NA
TBI_07725,648,NA,4_Tbi_b3v08_scaf004913,52025,-0.0734005359255184,A,A,10,5,5,1,3,2,9,3,0,12,10,0,3,8,6,2,2,2,12,31,34,4,11,6,NA,NA,NA,NA
TBI_07726,1548,NA,4_Tbi_b3v08_scaf000419,310912,-0.0164791655950555,A,A,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,113,359,318,19,54,41,lg4,36419950,NO,lg4
TBI_07727,1371,NA,4_Tbi_b3v08_scaf000419,310912,-0.0164791655950555,A,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,339,297,16,34,34,lg4,36384263,NO,lg4
TBI_07728,466,NA,4_Tbi_b3v08_scaf000419,310912,-0.0164791655950555,A,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,55,30,4,7,5,lg4,36371455,NO,lg4
TBI_07729,12367,HOG_16235,4_Tbi_b3v08_scaf002720,98491,-0.0460334995745462,A,A,195,198,227,212,243,252,1314,1307,1048,437,300,324,275,222,257,239,210,199,479,706,654,330,235,212,lg4,22934067,NO,lg4
TBI_07730,3989,HOG_3573,4_Tbi_b3v08_scaf002720,98491,-0.0460334995745462,A,A,1980,1918,1578,1788,1943,2051,1513,1408,1101,1174,1105,1119,1735,1494,2190,1605,1461,1907,1224,1116,1360,1690,1012,1360,lg4,22985912,NO,lg4
TBI_07731,3890,HOG_19700,4_Tbi_b3v08_scaf003123,87111,-0.0104587293546368,A,A,621,688,496,664,719,793,2713,2658,2033,979,744,1024,744,753,719,681,673,626,2557,2901,3145,1030,796,856,lg4,44904266,NO,lg4
TBI_07732,1619,HOG_24282,4_Tbi_b3v08_scaf003123,87111,-0.0104587293546368,A,A,479,487,407,498,614,522,1758,1662,1407,742,815,934,541,493,536,567,484,522,1077,1205,1474,714,659,595,lg4,44940335,NO,lg4
TBI_07733,864,NA,4_Tbi_b3v08_scaf004704,55085,-0.00921034224484723,A,A,23,13,9,0,0,1,66,53,56,79,88,171,20,5,19,1,1,8,204,93,304,64,50,38,NA,NA,NA,NA
TBI_07734,1173,NA,4_Tbi_b3v08_scaf004704,55085,-0.00921034224484723,A,A,13,5,8,2,1,1,39,47,43,65,54,118,12,3,4,4,4,3,147,75,225,47,20,14,NA,NA,NA,NA
TBI_07735,609,NA,4_Tbi_b3v08_scaf004704,55085,-0.00921034224484723,A,A,0,8,3,0,1,0,14,14,16,23,22,45,6,0,3,0,0,1,71,26,116,16,15,8,NA,NA,NA,NA
TBI_07736,366,NA,4_Tbi_b3v08_scaf001698,145132,-0.0130150919969529,A,A,51,50,47,27,19,22,146,133,94,36,55,44,36,45,57,36,49,25,37,58,74,26,79,32,lg1,24966871,NO,lg1
TBI_07737,961,NA,4_Tbi_b3v08_scaf001698,145132,-0.0130150919969529,A,A,33,40,41,16,14,26,103,106,72,29,60,62,31,28,50,41,34,21,258,198,177,39,100,39,lg1,24951169,NO,lg1
TBI_07738,1509,NA,4_Tbi_b3v08_scaf001698,145132,-0.0130150919969529,A,A,43,33,84,16,30,58,66,69,70,47,44,64,25,23,30,24,17,21,148,75,61,48,87,29,lg1,24893976,NO,lg1
TBI_07739,7765,HOG_22343,4_Tbi_b3v08_scaf002821,95658,0.00653430276086815,A,A,1082,1130,1054,877,907,1159,1117,1063,917,1157,632,737,1098,1053,1077,887,852,878,1624,1322,1461,1390,852,845,NA,NA,NA,NA
TBI_07740,1069,NA,4_Tbi_b3v08_scaf002821,95658,0.00653430276086815,A,A,8,11,6,9,6,10,11,15,18,161,71,29,8,8,6,11,5,12,35,27,68,176,59,46,NA,NA,NA,NA
TBI_07741,2886,HOG_954,4_Tbi_b3v08_scaf002821,95658,0.00653430276086815,A,A,27,20,48,16,10,36,25,33,28,155,165,4,105,64,59,116,81,37,5057,8268,7847,683,1710,1460,NA,NA,NA,NA
TBI_07742,3777,NA,4_Tbi_b3v08_scaf001743,142371,0.00966723557153648,A,A,218,201,196,254,233,288,806,791,624,588,644,600,270,189,216,220,182,173,622,715,760,433,463,296,lg12,11232060,NO,lg12
TBI_07743,489,NA,4_Tbi_b3v08_scaf001495,156686,0.0162937973831079,A,A,1,1,4,1,3,1,0,0,0,3,6,0,4,1,6,2,5,5,0,2,4,1,16,1,lg4,119358867,NO,lg4
TBI_07744,1696,NA,4_Tbi_b3v08_scaf001495,156686,0.0162937973831079,A,A,0,0,3,0,0,0,3,2,5,0,1,3,4,0,0,0,0,0,617,1215,1162,112,355,322,lg4,119463299,NO,lg4
TBI_07745,2458,NA,4_Tbi_b3v08_scaf001495,156686,0.0162937973831079,A,A,60,52,57,51,53,44,173,165,153,154,158,218,64,44,48,30,43,38,112,150,136,124,116,120,lg4,119476023,NO,lg4
TBI_07746,3903,NA,4_Tbi_b3v08_scaf001447,159572,-0.175971051088181,A,A,0,2,0,3,3,2,3,4,3,3,7,9,2,1,2,1,1,1,202,361,246,27,110,63,lg12,12093641,NO,lg12
TBI_07747,2073,HOG_22804,4_Tbi_b3v08_scaf001188,180141,0.0175408265846731,A,A,30,32,44,15,22,28,50,55,32,25,43,26,30,20,21,19,26,18,182,276,174,30,69,58,lg3,84848843,NO,lg3
TBI_07748,1712,NA,4_Tbi_b3v08_scaf001188,180141,0.0175408265846731,A,A,670,571,475,454,481,595,2167,2107,1780,945,778,1098,310,255,700,181,207,471,551,690,1761,772,644,570,lg3,84775869,NO,lg3
TBI_07749,1410,HOG_23654,4_Tbi_b3v08_scaf007257,26222,-0.0112762457696167,A,A,251,237,136,285,285,324,630,615,479,347,386,419,285,258,272,271,311,279,742,993,1043,297,463,356,NA,NA,NA,NA
TBI_07750,332,NA,4_Tbi_b3v08_scaf007257,26222,-0.0112762457696167,A,A,0,0,0,0,0,0,11,10,8,8,5,5,0,0,0,0,0,0,3,3,8,1,5,0,NA,NA,NA,NA
TBI_07751,1890,NA,4_Tbi_b3v08_scaf007257,26222,-0.0112762457696167,A,A,5,5,2,3,3,4,85,90,75,25,26,36,4,2,1,2,3,0,41,52,40,6,12,8,NA,NA,NA,NA
TBI_07752,618,NA,4_Tbi_b3v08_scaf002041,125958,0.0107804583146667,A,A,4,2,5,2,2,2,36,34,21,13,7,14,2,0,3,2,2,4,31,55,35,11,13,13,NA,NA,NA,NA
TBI_07753,1098,NA,4_Tbi_b3v08_scaf002041,125958,0.0107804583146667,A,A,9,11,9,9,10,11,74,94,71,36,20,36,6,4,7,6,7,6,102,179,115,25,79,51,NA,NA,NA,NA
TBI_07754,1696,NA,4_Tbi_b3v08_scaf002041,125958,0.0107804583146667,A,A,126,110,103,108,101,175,305,369,264,176,192,197,88,99,101,118,102,88,181,196,168,147,211,122,NA,NA,NA,NA
TBI_07755,11976,NA,4_Tbi_b3v08_scaf002354,111922,-0.0467661299298441,A,A,1262,1268,994,1419,1424,1570,7192,6693,5332,2255,2080,3108,1696,1493,1462,1746,1609,1466,4141,4186,4222,1934,1706,1634,NA,NA,NA,NA
TBI_07756,5305,NA,4_Tbi_b3v08_scaf002354,111922,-0.0467661299298441,A,A,673,718,530,908,907,917,885,884,810,524,572,554,738,700,824,729,771,852,1339,1122,1064,772,643,785,NA,NA,NA,NA
TBI_07757,821,NA,4_Tbi_b3v08_scaf001601,150873,-0.0180102469710704,A,A,91,77,40,90,122,82,267,246,211,74,150,134,89,86,71,102,92,75,114,113,125,73,106,112,NA,NA,NA,NA
TBI_07758,3420,NA,4_Tbi_b3v08_scaf001601,150873,-0.0180102469710704,A,A,172,157,147,220,214,236,866,857,672,354,361,506,175,147,197,216,169,189,370,404,409,232,255,190,NA,NA,NA,NA
TBI_07759,6264,NA,4_Tbi_b3v08_scaf002036,126359,-0.0195479370550753,A,A,65,81,104,97,82,106,396,410,267,144,109,169,113,99,104,82,88,83,285,240,230,125,147,94,NA,NA,NA,NA
TBI_07760,732,NA,4_Tbi_b3v08_scaf000473,294710,-0.00357384586255126,A,A,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,lg10,35543917,NO,lg10
TBI_07761,378,NA,4_Tbi_b3v08_scaf000473,294710,-0.00357384586255126,A,A,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,lg10,35515099,NO,lg10
TBI_07762,1049,NA,4_Tbi_b3v08_scaf000473,294710,-0.00357384586255126,A,A,26,22,14,30,27,37,31,28,20,10,22,17,38,19,25,30,20,16,2987,2181,2136,114,70,104,lg10,35429362,NO,lg10
TBI_07763,3108,HOG_22233,4_Tbi_b3v08_scaf005516,43947,-0.0461873839331294,A,A,2275,2052,1181,2666,2678,2631,8622,8532,6776,4656,5530,7131,2897,2722,2197,3060,2807,2679,4280,4335,4700,3417,4319,4028,NA,NA,NA,NA
TBI_07764,3155,HOG_16201,4_Tbi_b3v08_scaf005516,43947,-0.0461873839331294,A,A,55,55,49,45,49,81,220,197,147,209,121,103,62,54,68,61,48,41,228,254,310,143,157,72,NA,NA,NA,NA
TBI_07765,1296,NA,4_Tbi_b3v08_scaf004744,54521,-0.00383111756805992,A,A,227,230,134,301,352,335,122,121,69,410,182,354,374,397,249,446,352,280,3681,2327,1539,683,435,320,lg3,115129998,NO,lg3
TBI_07766,3632,HOG_18542,4_Tbi_b3v08_scaf004744,54521,-0.00383111756805992,A,A,312,291,228,339,390,413,2502,2474,1952,536,551,835,503,386,348,490,384,388,1423,1764,1462,462,594,558,lg3,115119844,NO,lg3
TBI_07767,1227,NA,4_Tbi_b3v08_scaf002245,116677,-0.0100236093363742,A,A,120,105,83,145,132,164,467,408,331,156,157,149,139,104,136,133,121,120,348,331,392,157,161,149,lg6,23275415,NO,lg6
TBI_07768,2438,NA,4_Tbi_b3v08_scaf002245,116677,-0.0100236093363742,A,A,721,740,715,2085,2264,3215,496,483,241,1386,230,321,696,640,797,2339,2166,2320,502,536,663,2232,265,531,lg6,23299123,NO,lg6
TBI_07769,849,NA,4_Tbi_b3v08_scaf002245,116677,-0.0100236093363742,A,A,75,76,57,207,221,275,100,87,58,230,33,44,37,21,39,193,252,244,75,109,142,311,50,33,lg6,23305534,NO,lg6
TBI_07770,1833,HOG_16927,4_Tbi_b3v08_scaf001362,166819,0.0292078253689107,A,A,152,163,124,171,179,178,949,998,788,311,323,381,227,180,208,218,216,200,1764,2320,2286,422,633,395,lg11,45768003,NO,lg11
TBI_07771,3017,NA,4_Tbi_b3v08_scaf001362,166819,0.0292078253689107,A,A,558,513,386,345,394,320,41,49,25,135,146,100,756,375,616,313,325,311,281,2,215,199,255,248,lg11,45822891,NO,lg11
TBI_07772,813,NA,4_Tbi_b3v08_scaf007701,22925,-0.0336111439603539,A,A,23,21,24,26,21,39,47,37,26,43,24,27,35,23,30,38,19,32,72,92,67,49,22,25,NA,NA,NA,NA
TBI_07773,590,NA,4_Tbi_b3v08_scaf007701,22925,-0.0336111439603539,A,A,9,8,6,7,12,14,44,68,39,31,25,16,6,9,6,6,10,6,55,72,51,22,29,20,NA,NA,NA,NA
TBI_07774,2142,NA,4_Tbi_b3v08_scaf007701,22925,-0.0336111439603539,A,A,69,69,74,77,55,118,289,295,181,200,152,211,63,48,52,58,71,62,240,347,288,158,218,140,NA,NA,NA,NA
TBI_07775,309,NA,4_Tbi_b3v08_scaf003638,74934,0.0192880541848953,A,A,1,1,3,1,0,2,9,16,19,9,9,10,1,1,0,2,2,1,12,19,15,5,8,6,NA,NA,NA,NA
TBI_07776,336,NA,4_Tbi_b3v08_scaf003638,74934,0.0192880541848953,A,A,0,0,3,1,1,2,14,18,13,11,3,8,1,3,1,3,0,1,15,14,9,7,6,4,NA,NA,NA,NA
TBI_07777,1443,NA,4_Tbi_b3v08_scaf003638,74934,0.0192880541848953,A,A,10,4,8,9,13,2,70,80,89,59,50,71,6,10,9,9,8,3,50,68,37,17,37,34,NA,NA,NA,NA
TBI_07778,2423,NA,4_Tbi_b3v08_scaf003638,74934,0.0192880541848953,A,A,0,0,2,0,0,2,1,2,2,0,0,2,0,0,1,0,0,0,3,4,5,3,0,3,NA,NA,NA,NA
TBI_07779,4620,NA,4_Tbi_b3v08_scaf002820,95746,-0.0038141943883834,A,A,261,214,202,365,380,411,1489,1375,1145,357,318,383,365,296,309,360,365,313,670,735,771,441,256,295,lg3,76411369,NO,lg3
TBI_07780,1501,HOG_18620,4_Tbi_b3v08_scaf002820,95746,-0.0038141943883834,A,A,244,248,170,714,710,534,239,252,217,560,603,572,295,355,261,306,380,284,175,146,275,381,578,562,lg3,76449181,NO,lg3
TBI_07781,1071,NA,4_Tbi_b3v08_scaf002820,95746,-0.0038141943883834,A,A,52,67,33,117,115,97,41,68,43,163,126,140,39,58,37,56,52,43,53,43,62,70,100,115,lg3,76466917,NO,lg3
TBI_07782,543,NA,4_Tbi_b3v08_scaf002820,95746,-0.0038141943883834,A,A,34,27,17,84,90,64,48,35,27,77,82,73,33,30,27,30,42,35,23,22,33,46,55,49,lg3,76487513,NO,lg3
TBI_07783,1585,NA,4_Tbi_b3v08_scaf002606,102016,-0.0246268517145233,A,A,73,65,59,72,70,86,711,714,441,184,122,163,79,82,109,62,86,82,382,453,511,130,137,118,NA,NA,NA,NA
TBI_07784,1758,NA,4_Tbi_b3v08_scaf002606,102016,-0.0246268517145233,A,A,32,21,14,35,35,40,25,37,23,39,26,42,12,24,18,27,24,17,36,41,22,35,63,43,NA,NA,NA,NA
TBI_07785,1293,NA,4_Tbi_b3v08_scaf002606,102016,-0.0246268517145233,A,A,5,4,2,5,4,2,6,4,5,7,3,11,3,6,1,3,1,2,9,14,3,7,9,7,NA,NA,NA,NA
TBI_07786,3371,NA,4_Tbi_b3v08_scaf000263,369074,-0.0104367658814626,A,A,529,486,671,549,602,1319,561,518,360,1361,640,728,303,239,465,376,423,594,220,148,202,806,561,240,NA,NA,NA,NA
TBI_07787,285,NA,4_Tbi_b3v08_scaf000263,369074,-0.0104367658814626,A,A,0,0,0,0,0,1,2,2,0,1,0,0,0,0,0,0,0,0,32,19,21,5,6,0,NA,NA,NA,NA
TBI_07788,525,NA,4_Tbi_b3v08_scaf000263,369074,-0.0104367658814626,A,A,1,1,0,1,1,1,18,13,4,8,12,0,2,1,0,0,2,2,677,535,552,55,57,38,NA,NA,NA,NA
TBI_07789,1313,NA,4_Tbi_b3v08_scaf000263,369074,-0.0104367658814626,A,A,4,2,2,0,3,2,5,5,5,2,2,2,3,3,1,3,0,3,1243,2076,1735,131,445,358,NA,NA,NA,NA
TBI_07790,2169,NA,4_Tbi_b3v08_scaf003537,77253,0.021753553950725,A,A,41,35,67,182,210,231,72,84,48,141,123,117,33,41,54,159,110,119,457,1100,835,157,281,177,lg12,4769842,NO,lg12
TBI_07791,1506,NA,4_Tbi_b3v08_scaf003537,77253,0.021753553950725,A,A,2,5,4,4,2,3,9,4,4,5,3,11,2,3,5,1,2,13,11,7,12,8,11,6,lg12,4789649,NO,lg12
TBI_07792,1765,NA,4_Tbi_b3v08_scaf004101,65609,-0.020349357451691,A,A,677,713,658,510,476,592,2204,2184,1857,731,674,677,855,811,787,456,377,401,2935,3751,3740,804,873,863,NA,NA,NA,NA
TBI_07793,3908,HOG_20411,4_Tbi_b3v08_scaf004101,65609,-0.020349357451691,A,A,72,75,65,75,75,76,734,734,589,185,152,199,150,89,109,111,87,90,354,421,365,136,140,106,NA,NA,NA,NA
TBI_07794,2634,NA,4_Tbi_b3v08_scaf005558,43458,0.035516199288658,A,A,6,4,5,5,7,9,1,2,5,1,3,3,3,4,1,2,3,0,6567,12067,10851,785,2242,1844,NA,NA,NA,NA
TBI_07795,3428,HOG_23818,4_Tbi_b3v08_scaf005558,43458,0.035516199288658,A,A,134,132,83,122,144,147,372,400,291,317,227,275,137,148,132,124,112,112,199,228,246,215,202,201,NA,NA,NA,NA
TBI_07796,1605,HOG_18020,4_Tbi_b3v08_scaf000488,291323,-0.00135294174005147,A,A,38,27,27,21,43,27,260,282,191,87,78,138,19,19,31,26,29,27,92,68,101,80,72,40,lg3,42304304,NO,lg3
TBI_07797,1884,NA,4_Tbi_b3v08_scaf000488,291323,-0.00135294174005147,A,A,4,2,16,1,1,2,34,43,21,21,18,14,6,0,5,4,4,0,6,6,10,11,17,5,lg3,42186920,NO,lg3
TBI_07798,5493,NA,4_Tbi_b3v08_scaf003298,82459,-0.0202343399565618,A,A,49,38,42,47,45,63,1320,1263,982,321,214,382,49,38,50,51,55,46,1705,2467,2272,418,663,635,NA,NA,NA,NA
TBI_07799,7574,HOG_21426,4_Tbi_b3v08_scaf003180,85275,0.0318461117544488,A,A,14,15,10,17,19,17,2018,1933,1308,155,120,207,17,51,17,19,43,29,125,328,175,43,38,14,lg3,101201286,NO,lg3
TBI_07800,889,NA,4_Tbi_b3v08_scaf003180,85275,0.0318461117544488,A,A,40,40,30,53,45,41,128,128,97,42,63,75,50,51,33,41,33,33,132,195,138,63,87,73,lg3,101215821,NO,lg3
TBI_07801,771,NA,4_Tbi_b3v08_scaf003180,85275,0.0318461117544488,A,A,13,4,6,2,2,4,12,21,15,12,6,9,5,8,0,2,5,7,28,31,27,4,11,6,lg3,101239035,NO,lg3
TBI_07802,2696,NA,4_Tbi_b3v08_scaf002477,107217,-0.00975109415199457,A,A,283,256,202,290,303,313,1116,1114,904,492,351,456,366,312,322,362,307,275,1410,1496,1689,491,519,593,lg4,88655387,NO,lg4
TBI_07803,8099,HOG_11219,4_Tbi_b3v08_scaf002477,107217,-0.00975109415199457,A,A,1722,1746,1256,2523,2820,2500,211,231,83,1048,819,1037,2282,1873,1947,2683,1928,2186,73,57,103,1125,1197,1190,lg4,88622897,NO,lg4
TBI_07804,762,HOG_23440,4_Tbi_b3v08_scaf000369,326840,0.011339573433628,A,A,2,1,1,2,2,1,7,8,5,4,2,3,1,1,1,0,2,0,15,4,6,0,5,2,lg3,48674618,NO,lg3
TBI_07805,1350,HOG_20079,4_Tbi_b3v08_scaf000369,326840,0.011339573433628,A,A,70,63,62,70,64,82,402,400,285,129,139,135,71,48,69,57,62,85,158,187,191,128,136,67,lg3,48808579,NO,lg3
TBI_07806,3685,NA,4_Tbi_b3v08_scaf000369,326840,0.011339573433628,A,A,529,450,428,571,668,667,3092,3064,2422,1049,892,1335,558,539,502,593,558,577,2240,2438,2748,753,882,813,lg3,48840973,NO,lg3
TBI_07807,1017,NA,4_Tbi_b3v08_scaf005732,41212,0.0257944433918442,A,A,12,12,5,2,9,2,228,269,177,40,67,67,13,8,15,16,9,11,171,288,258,30,65,57,NA,NA,NA,NA
TBI_07808,3099,NA,4_Tbi_b3v08_scaf005732,41212,0.0257944433918442,A,A,645,639,294,697,791,565,8487,7881,5595,1136,1048,1791,509,381,388,526,491,440,1906,2216,2231,707,770,710,NA,NA,NA,NA
TBI_07809,2418,HOG_17848,4_Tbi_b3v08_scaf003399,80298,-0.0823685212954376,A,A,158,165,112,190,190,211,734,683,521,329,270,320,265,170,198,246,154,228,799,883,1043,393,417,294,lg8,4757254,NO,lg8
TBI_07810,1260,HOG_1769,4_Tbi_b3v08_scaf003399,80298,-0.0823685212954376,A,A,7,8,7,11,11,12,82,75,50,23,28,40,10,10,15,7,7,8,80,124,138,15,47,26,lg8,4721256,NO,lg8
TBI_07811,363,NA,4_Tbi_b3v08_scaf003399,80298,-0.0823685212954376,A,A,86,79,49,87,92,87,319,309,244,114,181,189,121,97,107,86,66,80,207,202,220,117,120,103,lg8,4700261,NO,lg8
TBI_07812,2706,NA,4_Tbi_b3v08_scaf000253,376494,-0.0143532715267422,A,A,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1815,2577,2186,120,159,145,lg10,3533264,NO,lg10
TBI_07813,321,NA,4_Tbi_b3v08_scaf003313,82010,0.00854704708557955,A,A,36,30,25,29,27,53,190,168,121,60,59,79,49,41,35,33,28,36,163,227,203,65,95,65,lg4,53192330,NO,lg4
TBI_07814,1920,HOG_13153,4_Tbi_b3v08_scaf003313,82010,0.00854704708557955,A,A,309,278,171,260,262,283,574,592,534,365,337,468,331,296,318,237,191,271,667,779,823,372,426,342,lg4,53221668,NO,lg4
TBI_07815,1167,HOG_20036,4_Tbi_b3v08_scaf003313,82010,0.00854704708557955,A,A,67,79,53,74,78,81,373,332,286,147,123,152,57,45,61,75,52,50,247,311,342,169,123,110,lg4,53233285,NO,lg4
TBI_07816,2004,HOG_18520,4_Tbi_b3v08_scaf003313,82010,0.00854704708557955,A,A,985,1021,743,1314,1323,1454,2953,2971,2302,2036,1501,2438,921,787,1015,1079,952,1199,3449,4658,4330,2185,1856,1502,lg4,53252965,NO,lg4
TBI_07817,539,NA,4_Tbi_b3v08_scaf002667,99909,-0.00586695091914984,A,A,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,140,247,173,9,60,48,NA,NA,NA,NA
TBI_07818,1823,NA,4_Tbi_b3v08_scaf002667,99909,-0.00586695091914984,A,A,31,31,7,66,96,28,3677,3844,3850,732,944,2095,28,12,32,48,16,40,2630,3430,1736,209,177,220,NA,NA,NA,NA
TBI_07819,8684,NA,4_Tbi_b3v08_scaf002667,99909,-0.00586695091914984,A,A,203,177,139,402,409,330,1,3,1,81,104,82,191,139,165,260,140,214,85,110,71,113,282,97,NA,NA,NA,NA
TBI_07820,1734,HOG_6864,4_Tbi_b3v08_scaf002431,109277,0.00844741200001975,A,A,26,14,44,60,60,94,10,8,8,105,31,57,23,30,31,74,83,69,203,146,146,171,33,45,lg4,85011480,NO,lg4
TBI_07821,1080,NA,4_Tbi_b3v08_scaf002431,109277,0.00844741200001975,A,A,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,6,1,0,0,1,4,1,0,lg4,85046533,NO,lg4
TBI_07822,1177,NA,4_Tbi_b3v08_scaf002431,109277,0.00844741200001975,A,A,0,5,3,2,3,0,4,1,1,353,118,24,8,10,2,5,7,1,2,26,8,129,25,47,lg4,85060709,NO,lg4
TBI_07823,480,NA,4_Tbi_b3v08_scaf004408,59783,-0.000218978827848147,A,A,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,112,104,83,7,5,1,NA,NA,NA,NA
TBI_07824,2952,NA,4_Tbi_b3v08_scaf004408,59783,-0.000218978827848147,A,A,2,1,0,0,2,0,6,4,6,1,1,1,0,0,0,0,0,0,24109,17709,19811,1102,286,551,NA,NA,NA,NA
TBI_07825,3080,NA,4_Tbi_b3v08_scaf004408,59783,-0.000218978827848147,A,A,1467,1444,700,3218,3519,2762,2,3,1,1569,1482,1569,4139,3407,3568,5904,4587,5003,50,9,52,2877,2586,2558,NA,NA,NA,NA
TBI_07826,981,HOG_21112,4_Tbi_b3v08_scaf004408,59783,-0.000218978827848147,A,A,464,458,201,865,900,785,1,0,0,516,570,618,464,361,407,826,472,627,3,2,6,461,381,249,NA,NA,NA,NA
TBI_07827,1904,NA,4_Tbi_b3v08_scaf004226,63424,0.0519778407878012,A,A,96,98,82,103,116,111,519,503,446,223,330,266,160,125,124,162,96,101,302,295,288,153,160,167,lg12,5239267,NO,lg12
TBI_07828,2409,NA,4_Tbi_b3v08_scaf004226,63424,0.0519778407878012,A,A,40,48,42,60,63,77,296,285,176,116,122,135,56,60,57,64,54,50,125,143,148,77,69,63,lg12,5222909,NO,lg12
TBI_07829,327,NA,4_Tbi_b3v08_scaf004226,63424,0.0519778407878012,A,A,2,2,4,3,2,7,15,24,19,9,8,10,4,4,8,6,2,1,21,13,26,5,5,3,lg12,5208410,NO,lg12
TBI_07830,300,NA,4_Tbi_b3v08_scaf004226,63424,0.0519778407878012,A,A,0,1,1,0,1,1,7,6,0,5,4,0,1,1,0,1,0,0,3,2,4,0,5,0,lg12,5192626,NO,lg12
TBI_07831,906,NA,4_Tbi_b3v08_scaf005098,49538,-0.0168932061152096,A,A,6,8,4,4,6,4,276,259,188,31,32,67,10,7,9,10,9,5,146,243,214,25,85,56,lg10,8618759,NO,lg10
TBI_07832,2892,NA,4_Tbi_b3v08_scaf005098,49538,-0.0168932061152096,A,A,242,241,208,235,296,264,612,580,422,276,320,272,381,329,300,362,290,275,909,1159,1146,371,507,351,lg10,8593913,NO,lg10
TBI_07833,687,HOG_18918,4_Tbi_b3v08_scaf006259,35141,0.0161549186583303,A,A,35,41,28,31,34,36,171,145,148,62,72,64,52,34,55,58,34,69,185,185,238,60,90,78,NA,NA,NA,NA
TBI_07834,6041,NA,4_Tbi_b3v08_scaf006259,35141,0.0161549186583303,A,A,187,202,142,183,198,221,889,880,643,446,393,462,191,159,167,166,162,160,427,437,429,277,268,204,NA,NA,NA,NA
TBI_07835,2395,NA,4_Tbi_b3v08_scaf006259,35141,0.0161549186583303,A,A,373,334,232,430,419,519,3768,3650,2557,985,981,1646,421,454,337,490,433,375,1331,1626,1619,690,757,786,NA,NA,NA,NA
TBI_07836,3221,HOG_22648,4_Tbi_b3v08_scaf002788,96543,-0.132809639054287,A,A,226,248,173,248,323,295,1188,1046,914,380,312,359,314,309,310,338,303,328,688,865,831,424,351,399,lg4,6436827,NO,lg4
TBI_07837,3530,NA,4_Tbi_b3v08_scaf002788,96543,-0.132809639054287,A,A,111,109,79,131,141,148,482,454,345,183,75,162,190,136,152,165,134,180,276,265,334,210,154,117,lg4,6427311,NO,lg4
TBI_07838,3861,HOG_21690,4_Tbi_b3v08_scaf002788,96543,-0.132809639054287,A,A,121,125,132,105,155,196,864,830,682,342,344,381,133,106,176,116,124,125,519,460,467,262,271,164,lg4,6401476,NO,lg4
TBI_07839,6375,NA,4_Tbi_b3v08_scaf002268,115922,-1.02285809361652,X,X,749,694,561,595,650,611,802,844,598,672,604,621,574,519,615,365,375,372,510,392,1020,617,494,449,NA,NA,NA,NA
TBI_07840,3672,HOG_5759,4_Tbi_b3v08_scaf002268,115922,-1.02285809361652,X,X,74,90,84,82,93,102,433,459,333,149,105,118,104,86,103,120,94,124,74,57,104,117,67,73,NA,NA,NA,NA
TBI_07841,889,NA,4_Tbi_b3v08_scaf002268,115922,-1.02285809361652,X,X,3,4,7,8,6,15,52,32,36,16,7,21,10,5,2,2,5,9,4,4,6,9,4,7,NA,NA,NA,NA
